Wavelength	Transit Depth
(meters)	(percent)
2.330582e-05	2.148273e+00
2.332909e-05	2.144920e+00
2.335239e-05	2.199479e+00
2.337570e-05	2.150808e+00
2.339905e-05	2.144518e+00
2.342241e-05	2.143678e+00
2.344580e-05	2.144859e+00
2.346921e-05	2.164891e+00
2.349265e-05	2.221283e+00
2.351610e-05	2.156490e+00
2.353959e-05	2.154345e+00
2.356309e-05	2.144018e+00
2.358662e-05	2.159917e+00
2.361017e-05	2.182595e+00
2.363375e-05	2.646912e+00
2.365735e-05	2.145611e+00
2.368097e-05	2.153164e+00
2.370461e-05	2.203785e+00
2.372828e-05	2.190265e+00
2.375198e-05	2.145560e+00
2.377570e-05	2.148995e+00
2.379944e-05	2.167859e+00
2.382320e-05	2.144312e+00
2.384699e-05	2.250627e+00
2.387080e-05	2.180197e+00
2.389464e-05	2.366614e+00
2.391850e-05	2.208116e+00
2.394238e-05	2.354752e+00
2.396629e-05	2.246422e+00
2.399022e-05	2.148986e+00
2.401417e-05	2.209758e+00
2.403815e-05	2.175863e+00
2.406216e-05	2.145626e+00
2.408618e-05	2.218193e+00
2.411023e-05	2.180008e+00
2.413431e-05	2.147635e+00
2.415841e-05	2.144183e+00
2.418253e-05	2.551886e+00
2.420668e-05	2.169055e+00
2.423085e-05	2.195987e+00
2.425505e-05	2.145240e+00
2.427926e-05	2.185072e+00
2.430351e-05	2.402873e+00
2.432778e-05	2.193608e+00
2.435207e-05	2.160881e+00
2.437639e-05	2.161679e+00
2.440073e-05	2.397962e+00
2.442509e-05	2.158986e+00
2.444948e-05	2.144995e+00
2.447389e-05	2.159755e+00
2.449833e-05	2.145953e+00
2.452279e-05	2.338358e+00
2.454728e-05	2.206473e+00
2.457179e-05	2.207139e+00
2.459633e-05	2.198032e+00
2.462089e-05	2.145584e+00
2.464547e-05	2.151687e+00
2.467008e-05	2.148383e+00
2.469472e-05	2.161699e+00
2.471938e-05	2.144667e+00
2.474406e-05	2.208282e+00
2.476877e-05	2.144312e+00
2.479350e-05	2.146027e+00
2.481826e-05	2.629718e+00
2.484304e-05	2.274930e+00
2.486785e-05	2.146862e+00
2.489268e-05	2.155975e+00
2.491753e-05	2.172129e+00
2.494241e-05	2.244097e+00
2.496732e-05	2.291872e+00
2.499225e-05	2.180478e+00
2.501721e-05	2.175665e+00
2.504219e-05	2.229424e+00
2.506719e-05	2.156373e+00
2.509222e-05	2.144807e+00
2.511728e-05	2.146783e+00
2.514236e-05	2.301652e+00
2.516746e-05	2.313777e+00
2.519260e-05	2.155534e+00
2.521775e-05	2.192327e+00
2.524293e-05	2.151625e+00
2.526814e-05	2.144708e+00
2.529337e-05	2.144949e+00
2.531863e-05	2.277519e+00
2.534391e-05	2.235805e+00
2.536921e-05	2.231811e+00
2.539455e-05	2.146732e+00
2.541990e-05	2.164190e+00
2.544529e-05	2.145997e+00
2.547069e-05	2.316529e+00
2.549613e-05	2.433044e+00
2.552159e-05	2.144947e+00
2.554707e-05	2.254900e+00
2.557258e-05	2.181439e+00
2.559812e-05	2.230861e+00
2.562368e-05	2.164679e+00
2.564926e-05	2.164688e+00
2.567487e-05	2.149435e+00
2.570051e-05	2.182578e+00
2.572617e-05	2.300363e+00
2.575186e-05	2.146036e+00
2.577758e-05	2.144070e+00
2.580332e-05	2.145788e+00
2.582908e-05	2.145689e+00
2.585487e-05	2.144579e+00
2.588069e-05	2.144209e+00
2.590653e-05	2.169214e+00
2.593240e-05	2.176096e+00
2.595830e-05	2.159395e+00
2.598422e-05	2.344364e+00
2.601016e-05	2.715667e+00
2.603614e-05	2.201031e+00
2.606213e-05	2.149167e+00
2.608816e-05	2.155317e+00
2.611421e-05	2.154604e+00
2.614028e-05	2.187036e+00
2.616639e-05	2.190267e+00
2.619251e-05	2.239826e+00
2.621867e-05	2.145288e+00
2.624485e-05	2.199104e+00
2.627105e-05	2.149464e+00
2.629729e-05	2.172050e+00
2.632355e-05	2.182673e+00
2.634983e-05	2.205987e+00
2.637614e-05	2.158168e+00
2.640248e-05	2.221129e+00
2.642884e-05	2.356470e+00
2.645523e-05	2.145560e+00
2.648165e-05	2.145482e+00
2.650809e-05	2.184405e+00
2.653456e-05	2.154113e+00
2.656106e-05	2.256243e+00
2.658758e-05	2.214957e+00
2.661413e-05	2.158869e+00
2.664070e-05	2.317567e+00
2.666731e-05	2.221982e+00
2.669393e-05	2.281416e+00
2.672059e-05	2.166001e+00
2.674727e-05	2.230708e+00
2.677398e-05	2.226436e+00
2.680071e-05	2.255581e+00
2.682748e-05	2.204205e+00
2.685426e-05	2.484824e+00
2.688108e-05	2.153955e+00
2.690792e-05	2.715637e+00
2.693479e-05	2.201257e+00
2.696168e-05	2.152011e+00
2.698861e-05	2.232988e+00
2.701556e-05	2.196177e+00
2.704253e-05	2.152084e+00
2.706953e-05	2.252941e+00
2.709656e-05	2.151604e+00
2.712362e-05	2.193964e+00
2.715071e-05	2.159964e+00
2.717782e-05	2.169230e+00
2.720495e-05	2.145830e+00
2.723212e-05	2.190065e+00
2.725931e-05	2.239113e+00
2.728653e-05	2.146975e+00
2.731378e-05	2.145871e+00
2.734105e-05	2.180765e+00
2.736835e-05	2.145901e+00
2.739568e-05	2.146914e+00
2.742304e-05	2.273664e+00
2.745042e-05	2.405110e+00
2.747783e-05	2.145131e+00
2.750527e-05	2.153291e+00
2.753273e-05	2.160263e+00
2.756023e-05	2.158212e+00
2.758775e-05	2.143871e+00
2.761529e-05	2.147278e+00
2.764287e-05	2.149342e+00
2.767047e-05	2.188157e+00
2.769810e-05	2.149467e+00
2.772576e-05	2.145334e+00
2.775344e-05	2.178641e+00
2.778116e-05	2.153348e+00
2.780890e-05	2.148928e+00
2.783666e-05	2.216383e+00
2.786446e-05	2.144725e+00
2.789228e-05	2.330763e+00
2.792014e-05	2.148741e+00
2.794801e-05	2.456637e+00
2.797592e-05	2.194534e+00
2.800386e-05	2.149192e+00
2.803182e-05	2.154729e+00
2.805981e-05	2.248942e+00
2.808783e-05	2.266105e+00
2.811588e-05	2.715548e+00
2.814395e-05	2.161682e+00
2.817205e-05	2.144496e+00
2.820018e-05	2.377072e+00
2.822834e-05	2.259477e+00
2.825653e-05	2.144714e+00
2.828475e-05	2.183547e+00
2.831299e-05	2.237955e+00
2.834126e-05	2.317990e+00
2.836956e-05	2.260693e+00
2.839789e-05	2.254981e+00
2.842624e-05	2.408920e+00
2.845463e-05	2.150531e+00
2.848304e-05	2.153264e+00
2.851148e-05	2.179794e+00
2.853995e-05	2.181358e+00
2.856845e-05	2.281787e+00
2.859698e-05	2.145827e+00
2.862553e-05	2.144239e+00
2.865412e-05	2.144580e+00
2.868273e-05	2.221198e+00
2.871137e-05	2.159837e+00
2.874004e-05	2.144568e+00
2.876874e-05	2.218112e+00
2.879746e-05	2.145025e+00
2.882622e-05	2.151342e+00
2.885500e-05	2.145235e+00
2.888382e-05	2.184914e+00
2.891266e-05	2.228388e+00
2.894153e-05	2.144895e+00
2.897043e-05	2.147529e+00
2.899936e-05	2.146068e+00
2.902831e-05	2.448623e+00
2.905730e-05	2.148447e+00
2.908631e-05	2.274086e+00
2.911536e-05	2.208869e+00
2.914443e-05	2.168828e+00
2.917353e-05	2.157317e+00
2.920266e-05	2.508876e+00
2.923182e-05	2.145164e+00
2.926101e-05	2.188619e+00
2.929023e-05	2.151307e+00
2.931948e-05	2.179414e+00
2.934875e-05	2.252802e+00
2.937806e-05	2.143880e+00
2.940739e-05	2.160326e+00
2.943676e-05	2.251516e+00
2.946615e-05	2.152943e+00
2.949558e-05	2.237707e+00
2.952503e-05	2.233865e+00
2.955451e-05	2.192060e+00
2.958402e-05	2.154725e+00
2.961356e-05	2.153347e+00
2.964313e-05	2.231906e+00
2.967273e-05	2.159966e+00
2.970236e-05	2.208773e+00
2.973202e-05	2.150101e+00
2.976171e-05	2.146406e+00
2.979143e-05	2.152795e+00
2.982117e-05	2.210083e+00
2.985095e-05	2.171250e+00
2.988076e-05	2.213991e+00
2.991060e-05	2.200813e+00
2.994046e-05	2.162514e+00
2.997036e-05	2.144979e+00
3.000029e-05	2.316579e+00
